Año,Mes,Día,Hora,Día de la semana,Electricidad (kW),Fotovoltaica (kW),Refrigeración (kW),Calefacción (kWh),Energía total (kWh),Emisión (kg CO₂)
2019,1,16,10,2,26973.9,7180.82,14275.81953,2819.3430200000003,44069.08627000001,27480.0
2019,1,16,11,2,27939.28,8618.5,17227.60246,2699.1839100000007,47867.28643000001,29850.0
2019,1,16,12,2,28180.34,9880.63,19689.53763,2467.6578200000004,50337.87496,31390.0
2019,1,16,13,2,28399.67,7732.45,20052.03482,2429.55859,50882.98702000001,31730.0
2019,1,16,14,2,28387.62,8816.03,19859.97145,2579.0248000000006,50824.372820000004,31700.0
2019,1,16,15,2,28337.65,8266.4,21176.52523,2491.1035,52005.44895,32430.0
2019,1,16,16,2,28114.21,3590.19,20940.46419,2262.50812,51313.80139000001,32000.0
2019,1,16,17,2,27405.03,246.34,19227.22798,2397.32078,49030.778300000005,30580.0
2019,1,16,18,2,26254.19,33.33,17175.48052,2403.1822,45833.37369,28580.0
2019,1,16,19,2,25466.59,19.22,15830.544549999999,2485.2420800000004,43781.87669,27310.0
2019,1,16,20,2,24914.33,15.39,15037.566560000001,2611.26261,42559.77062,26540.0
2019,1,16,21,2,25277.78,15.08,14363.85004,2696.2532,42337.036660000005,26400.0
2019,1,16,22,2,26258.78,15.02,12709.66426,2781.2437900000004,41750.894660000005,26040.0
2019,1,16,23,2,25044.42,15.6,11225.98264,2869.16509,39139.63205000001,24410.0
2019,1,17,0,3,24095.77,15.81,10339.73381,3047.9384000000005,37483.780900000005,23380.0
2019,1,17,1,3,23363.56,16.59,9590.47213,3109.48331,36062.38655,22490.0
2019,1,17,2,3,23176.65,16.4,9192.84011,3124.1368600000005,35493.828810000006,22140.0
2019,1,17,3,3,22847.14,17.39,8684.387420000001,3270.6723600000005,34802.18125,21710.0
2019,1,17,4,3,22886.8,23.26,8896.814219999998,3109.48331,34893.033260000004,21760.0
2019,1,17,5,3,23930.85,25.74,9656.415879999999,3452.37638,37038.31298,23100.0
2019,1,17,6,3,24901.24,22.24,10481.57442,3930.0821100000003,39312.543939999996,24520.0
2019,1,17,7,3,25176.12,28.39,10372.72327,3959.3892100000003,39508.90151,24640.0
2019,1,17,8,3,24329.31,1009.76,10202.04326,3607.7040100000004,38140.259939999996,23790.0
2019,1,17,9,3,24677.02,5099.91,11292.13741,3226.71171,39195.31554,24450.0
2019,1,17,10,3,25168.95,7601.31,13059.39474,2702.1146200000003,40930.295860000006,25530.0
2019,1,17,11,3,25087.52,8815.43,16292.64318,2520.4106,43902.035800000005,27380.0
2019,1,17,12,3,25379.34,9195.76,17525.03515,2467.6578200000004,45370.32151,28300.0
2019,1,17,13,3,25536.3,8727.51,18633.13634,2400.25149,46568.981900000006,29040.0
2019,1,17,14,3,26349.3,8857.1,20649.432439999997,2455.9349800000005,49452.800540000004,30840.0
2019,1,17,15,3,26001.12,6272.54,21179.51468,2385.5979400000006,49567.09823,30910.0
2019,1,17,16,3,26244.72,2278.2,20998.776049999997,2244.9238600000003,49487.96906000001,30860.0
2019,1,17,17,3,25677.15,377.41,19358.86929,2280.0923800000005,47316.31295,29510.0
2019,1,17,18,3,25413.33,26.74,17850.1818,2277.16167,45540.30269,28400.0
2019,1,17,19,3,25002.32,20.04,17527.91909,2341.63729,44872.10081000001,27990.0
2019,1,17,20,3,26193.29,17.8,17282.74902,2482.3113700000004,45959.39422,28660.0
2019,1,17,21,3,26258.23,15.11,15826.113130000002,2438.3507200000004,44520.415610000004,27770.0
2019,1,17,22,3,26737.59,14.7,14350.872309999999,2283.02309,43368.64658,27050.0
2019,1,17,23,3,25771.68,15.3,13374.72896,2274.2309600000003,41419.72443000001,25830.0
2019,1,18,0,4,25099.71,16.35,12292.30187,2332.8451600000003,39722.84334,24780.0
2019,1,18,1,4,24714.42,16.54,11690.54317,2579.0248000000006,38984.30442000001,24310.0
2019,1,18,2,4,24569.38,16.34,11323.86075,2757.79811,38650.203480000004,24110.0
2019,1,18,3,4,24246.69,16.38,10923.48547,2769.52095,37938.04095,23660.0
2019,1,18,4,4,24182.1,15.79,11128.1397,2775.3823700000003,38087.50716000001,23750.0
2019,1,18,5,4,25023.81,19.07,11842.61825,3003.9777500000005,39869.378840000005,24870.0
2019,1,18,6,4,25116.58,23.21,12536.87405,3223.7810000000004,40874.61237,25490.0
2019,1,18,7,4,24607.57,30.65,12705.90107,3267.7416500000004,40578.610660000006,25310.0
2019,1,18,8,4,25017.44,784.29,12640.062829999999,3153.44396,40810.136750000005,25450.0
2019,1,18,9,4,25439.7,4228.54,13732.54854,2637.639,41809.50886,26080.0
2019,1,18,10,4,24206.89,7284.11,15714.90559,2467.6578200000004,42386.85873,26440.0
2019,1,18,11,4,24629.45,8763.96,17882.292009999997,2576.09409,45086.04264000001,28120.0
2019,1,18,12,4,25031.5,10377.39,19501.553979999997,2391.4593600000003,46923.59781000001,29260.0
2019,1,18,13,4,25041.85,10381.28,20801.43718,2291.8152200000004,48133.981040000006,30020.0
2019,1,18,14,4,24964.99,10103.25,21458.342439999997,2400.25149,48822.69789,30450.0
2019,1,18,15,4,24680.29,8833.75,22251.46111,2271.3002500000002,49200.75948,30690.0
2019,1,18,16,4,24698.09,4913.01,21924.20426,2227.3396000000002,48849.07428000001,30470.0
2019,1,18,17,4,24732.79,454.52,20556.58364,2303.5380600000003,47591.79969,29680.0
2019,1,18,18,4,24409.74,29.56,18465.762310000002,2362.1522600000003,45238.439560000006,28210.0
2019,1,18,19,4,24717.64,25.13,16952.15102,2335.77587,44004.61065,27440.0
2019,1,18,20,4,24093.71,24.69,15675.44485,2362.1522600000003,42128.95625,26280.0
2019,1,18,21,4,25334.45,25.5,15129.57128,2693.32249,43154.704750000004,26920.0
2019,1,18,22,4,25602.75,26.44,12946.67489,2722.62959,41270.25822,25740.0
2019,1,18,23,4,24725.28,26.74,11499.28871,2831.06586,39054.64146,24360.0
2019,1,19,0,5,23967.65,27.52,9990.741899999999,3012.7698800000003,36970.906650000004,23060.0
2019,1,19,1,5,23684.82,27.25,9312.59396,3083.10692,36079.970810000006,22500.0
2019,1,19,2,5,23295.78,27.46,8580.67109,3115.3447300000007,34989.74669,21820.0
2019,1,19,3,5,23055.36,27.0,8348.76011,3059.66124,34465.149600000004,21490.0
2019,1,19,4,5,23198.13,25.93,8159.404829999999,3138.7904100000005,34497.38741,21510.0
2019,1,19,5,5,23172.27,25.82,8626.35692,3132.9289900000003,34931.13249,21790.0
2019,1,19,6,5,20893.74,25.54,8297.27123,3253.0881000000004,32442.959700000003,20230.0
2019,1,19,7,5,21746.57,31.38,8622.9806,3455.3070900000002,33823.32411,21100.0
2019,1,19,8,5,21947.44,1056.53,9588.32676,3496.33703,35030.77663,21850.0
2019,1,19,9,5,22627.76,5562.72,11726.17038,3311.7023000000004,37665.48492000001,23490.0
2019,1,19,10,5,22649.68,7831.64,13691.25896,3047.9384000000005,39388.7424,24570.0
2019,1,19,11,5,23070.77,10041.76,14888.65678,2892.6107700000002,40851.16669,25480.0
2019,1,19,12,5,23628.71,11347.85,16777.42646,2699.1839100000007,43104.88268000001,26880.0
2019,1,19,13,5,24224.01,11257.67,18100.5922,2593.67835,44916.061460000004,28010.0
2019,1,19,14,5,24879.1,10707.55,20047.14619,2611.26261,47539.046910000005,29650.0
2019,1,19,15,5,24633.73,9345.62,20778.64702,2599.53977,48013.821930000006,29940.0
2019,1,19,16,5,24432.04,5866.34,20766.61888,2579.0248000000006,47779.365130000006,29800.0
2019,1,19,17,5,24224.61,622.01,20064.52017,2587.8169300000004,46876.70645,29240.0
2019,1,19,18,5,23775.81,30.61,17404.964770000002,2828.1351500000005,44007.54136,27450.0
2019,1,19,19,5,23311.71,16.64,15579.29007,2693.32249,41583.844189999996,25940.0
2019,1,19,20,5,22928.29,14.67,14644.64732,2833.9965700000002,40405.69877,25200.0
2019,1,19,21,5,22474.91,15.55,13657.49576,2921.9178700000007,39054.64146,24360.0
2019,1,19,22,5,21760.29,15.72,12000.91842,2872.0958000000005,36633.875,22850.0
2019,1,19,23,5,21533.41,15.9,10921.90282,2886.74935,35341.43189000001,22040.0
2019,1,20,0,6,20303.65,16.9,9189.5693,2960.0171,32454.68254,20240.0
2019,1,20,1,6,20178.08,17.06,8200.30754,3030.3541400000004,31408.419070000004,19590.0
2019,1,20,2,6,20107.7,16.82,7699.205379999999,3135.8597,30942.43618,19300.0
2019,1,20,3,6,19756.29,17.96,7558.0681700000005,3074.3147900000004,30388.531990000003,18950.0
2019,1,20,4,6,19809.59,22.83,7359.53352,3138.7904100000005,30306.472110000002,18900.0
2019,1,20,5,6,20632.74,26.14,8097.259440000001,3162.23609,31891.986220000003,19890.0
2019,1,20,6,6,21234.94,23.61,8667.400309999999,3232.57313,33134.607260000004,20670.0
2019,1,20,7,6,21321.76,31.89,8853.44961,3455.3070900000002,33629.89725,20970.0
2019,1,20,8,6,21243.24,1062.43,9697.63512,3382.0393400000003,34324.47552000001,21410.0
2019,1,20,9,6,21336.78,4513.11,10790.29668,3097.76047,35224.20349,21970.0
2019,1,20,10,6,21673.31,7463.1,12817.7065,2640.56971,37132.095700000005,23160.0
2019,1,20,11,6,22213.9,9512.75,14772.701289999999,2426.62788,39412.18808,24580.0
2019,1,20,12,6,23201.55,9500.63,17211.811130000002,2441.2814300000005,42852.84162000001,26730.0
2019,1,20,13,6,23579.12,8797.39,18769.27941,2444.21214,44792.97164,27930.0
2019,1,20,14,6,23689.06,8407.64,19652.53879,2444.21214,45783.551620000006,28550.0
2019,1,20,15,6,23790.13,7173.54,20110.41702,2411.9743300000005,46311.07942000001,28880.0
2019,1,20,16,6,23819.76,3426.04,20225.98564,2385.5979400000006,46431.23853000001,28960.0
2019,1,20,17,6,23781.54,493.22,19029.60775,2359.22155,45171.03323,28170.0
2019,1,20,18,6,23521.38,21.76,16881.459319999998,2488.17279,42890.94085,26750.0
2019,1,20,19,6,23026.11,15.54,15168.36379,2420.7664600000003,40613.779180000005,25330.0
2019,1,20,20,6,22535.22,14.7,14329.805479999999,2511.6184700000003,39377.01956000001,24560.0
2019,1,20,21,6,21953.28,15.39,13556.66337,2608.3319,38116.81426000001,23770.0
2019,1,20,22,6,21499.99,15.25,12602.8178,2499.89563,36601.63719,22830.0
2019,1,20,23,6,21137.58,15.66,10668.50297,2702.1146200000003,34509.110250000005,21520.0
2019,1,21,0,0,20944.99,16.26,9771.21076,2713.83746,33430.60897,20850.0
2019,1,21,1,0,20782.33,16.66,9497.623329999999,2822.2737300000003,33102.369450000006,20640.0
2019,1,21,2,0,20719.28,17.06,9448.66669,2913.12574,33078.92377,20630.0
2019,1,21,3,0,20482.76,16.41,8837.34175,2889.68006,32211.433610000004,20090.0
2019,1,21,4,0,19963.6,18.29,7921.479780000001,2813.4816,30699.187250000003,19150.0
2019,1,21,5,0,20646.39,18.07,8489.65113,3003.9777500000005,32141.096570000005,20050.0
2019,1,21,6,0,22333.69,19.26,9453.027769999999,3112.41402,34898.894680000005,21770.0
2019,1,21,7,0,22613.84,29.5,9831.03493,3065.5226600000005,35508.48236,22150.0
2019,1,21,8,0,21896.19,628.74,9636.404149999998,2998.1163300000003,34532.55593,21540.0
2019,1,21,9,0,20583.07,2472.27,8717.587899999999,2710.90675,32009.214620000002,19960.0
2019,1,21,10,0,20514.93,6576.88,10587.47129,2426.62788,33527.322400000005,20910.0
2019,1,21,11,0,20904.12,9270.91,13745.45593,2209.75534,36859.539670000006,22990.0
2019,1,21,12,0,21180.01,10834.28,14110.59087,2209.75534,37498.43445,23390.0
2019,1,21,13,0,21265.89,10298.72,14661.84545,2162.86398,38090.43787,23760.0
2019,1,21,14,0,21281.9,9335.87,14793.69778,2423.69717,38497.806560000005,24010.0
2019,1,21,15,0,21205.11,8396.76,14521.200619999998,2998.1163300000003,38723.47123,24150.0
2019,1,21,16,0,21351.13,5669.18,14052.595539999998,3080.17621,38483.15301,24000.0
2019,1,21,17,0,21403.26,1392.59,12732.032379999999,3209.12745,37343.10682,23290.0
2019,1,21,18,0,21774.88,89.67,11679.49979,3244.2959700000006,36698.350620000005,22890.0
2019,1,21,19,0,21710.88,20.17,11869.94534,3250.1573900000003,36830.23257000001,22970.0
2019,1,21,20,0,21467.45,16.57,10922.28969,3197.4046100000005,35587.61153,22190.0
2019,1,21,21,0,22852.92,17.21,10170.95298,3223.7810000000004,36247.02128000001,22610.0
2019,1,21,22,0,24562.91,17.41,9448.174309999999,3197.4046100000005,37208.294160000005,23210.0
2019,1,21,23,0,23429.58,17.69,8132.429440000001,3214.9888700000006,34775.804860000004,21690.0
2019,1,22,0,1,23204.72,18.62,7397.44678,3297.0487500000004,33899.52257,21140.0
2019,1,22,1,1,23018.93,18.99,7453.33191,3270.6723600000005,33741.26423,21040.0
2019,1,22,2,1,23176.36,18.51,7220.47134,3346.87082,33741.26423,21040.0
2019,1,22,3,1,22453.55,19.99,7060.76437,3417.2078600000004,32932.38827,20540.0
2019,1,22,4,1,22657.81,27.33,7405.0435,3508.0598700000005,33571.283050000005,20940.0
2019,1,22,5,1,24231.71,27.95,8105.2078599999995,3610.6347200000005,35945.15815,22420.0
2019,1,22,6,1,25544.56,22.86,8692.93373,3979.9041800000005,38216.4584,23840.0
2019,1,22,7,1,25274.78,30.0,8455.18453,4015.0727,37744.61409,23540.0
2019,1,22,8,1,25706.15,993.0,9191.011269999999,4108.85542,39007.750100000005,24330.0
2019,1,22,9,1,25380.52,4967.39,8940.249170000001,3710.2788600000003,38031.823670000005,23720.0
2019,1,22,10,1,25523.66,7212.41,10533.731530000001,3297.0487500000004,39353.57388,24540.0
2019,1,22,11,1,25606.65,9509.04,11931.70386,3042.0769800000003,40581.541370000006,25310.0
2019,1,22,12,1,25603.57,10989.61,13228.45693,2857.44225,41689.34975,26000.0
2019,1,22,13,1,25389.41,11027.2,14445.303759999999,2807.6201800000003,42641.830500000004,26590.0
2019,1,22,14,1,25346.02,10613.78,15354.166899999998,2895.5414800000003,43594.311250000006,27190.0
2019,1,22,15,1,25205.73,9213.28,15938.72747,2831.06586,43975.303550000004,27430.0
2019,1,22,16,1,24917.61,5645.09,16333.053509999998,2828.1351500000005,44077.87840000001,27490.0
2019,1,22,17,1,24260.65,572.62,15625.819979999998,3024.49272,42911.45582,26760.0
2019,1,22,18,1,24185.46,27.14,13346.17092,3294.1180400000003,40827.72101,25460.0
2019,1,22,19,1,23638.05,15.88,12137.905569999999,3402.55431,39177.73128000001,24430.0
2019,1,22,20,1,23138.05,15.35,11594.03669,3431.8614100000004,38163.70562,23800.0
2019,1,22,21,1,25385.76,15.34,11871.95003,3440.6535400000002,40698.769770000006,25380.0
2019,1,22,22,1,26039.62,15.55,10014.51682,3343.9401100000005,39397.534530000004,24570.0
2019,1,22,23,1,25112.65,17.14,8631.14004,3370.3165000000004,37114.51144,23150.0
2019,1,23,0,2,24187.43,18.55,7331.64371,3414.2771500000003,34934.063200000004,21790.0
2019,1,23,1,2,23958.36,19.14,6867.294199999999,3461.1685100000004,34286.37629,21380.0
2019,1,23,2,2,23898.1,16.78,6748.84164,3552.02052,34198.454990000006,21330.0
2019,1,23,3,2,22815.22,16.95,7306.461989999999,3719.07099,33840.908370000005,21110.0
2019,1,23,4,2,20512.09,16.51,6372.13577,3848.0222300000005,30731.42506,19170.0
2019,1,23,5,2,21667.94,16.85,7093.296619999999,4053.1719300000004,32815.15987,20470.0
2019,1,23,6,2,24027.63,16.79,8013.695519999999,4618.79896,36660.251390000005,22860.0
2019,1,23,7,2,27749.04,28.23,8245.74718,4563.115470000001,40558.09569,25300.0
2019,1,23,8,2,27757.56,1093.76,8416.56787,4686.205290000001,40859.95882,25480.0
2019,1,23,9,2,25558.08,5392.78,8920.307780000001,4308.1437000000005,38785.01614000001,24190.0
2019,1,23,10,2,25562.89,7784.55,10689.00708,3915.4285600000003,40165.38055000001,25050.0
2019,1,23,11,2,25636.71,9842.38,12604.99834,3399.6236000000004,41639.52768000001,25970.0
2019,1,23,12,2,25693.91,11116.74,13492.9705,3153.44396,42339.967370000006,26410.0
2019,1,23,13,2,25587.35,11315.26,14512.75982,3100.6911800000003,43201.596110000006,26940.0
2019,1,23,14,2,25619.16,10689.95,15033.73303,3179.82035,43831.69876000001,27340.0
2019,1,23,15,2,25495.4,9242.67,15700.661740000001,3129.9982800000002,44324.05804,27640.0
2019,1,23,16,2,25150.35,5774.06,15747.719200000001,3091.8990500000004,43989.9571,27440.0
2019,1,23,17,2,24599.33,687.57,15258.78586,3232.57313,43090.22913000001,26870.0
2019,1,23,18,2,24425.83,31.28,13706.55791,3288.2566200000006,41419.72443000001,25830.0
2019,1,23,19,2,23731.97,16.0,12811.27039,3455.3070900000002,39998.33008,24950.0
2019,1,23,20,2,23921.08,15.68,11807.307569999999,3622.3575600000004,39350.64317,24540.0
2019,1,23,21,2,24461.98,16.26,11242.89941,3724.932410000001,39429.77234,24590.0
2019,1,23,22,2,24779.1,15.41,9642.98094,3566.6740700000005,37987.863020000004,23690.0
2019,1,23,23,2,24009.06,16.73,8331.45647,3546.1591000000003,35886.54395000001,22380.0
2019,1,24,0,3,23363.44,17.04,7006.5674,3698.55602,34066.57304,21250.0
2019,1,24,1,3,23142.95,16.67,7044.48066,3745.44738,33931.76038000001,21160.0
2019,1,24,2,3,23060.9,16.92,6655.99284,3771.82377,33489.223170000005,20890.0
2019,1,24,3,3,22445.27,16.32,6807.01282,3868.5372,33119.95371,20660.0
2019,1,24,4,3,22665.93,15.66,6841.93663,3997.4884400000005,33503.87672,20900.0
2019,1,24,5,3,24130.85,16.4,7527.64612,4314.005120000001,35971.53454,22440.0
2019,1,24,6,3,25210.02,15.53,8962.96899,4656.898190000001,38828.97679000001,24220.0
2019,1,24,7,3,25613.39,30.78,8563.578469999999,4718.4431,38893.452410000005,24260.0
2019,1,24,8,3,26213.4,1117.0,10345.32584,4469.3327500000005,41027.00929000001,25590.0
2019,1,24,9,3,27512.08,5280.57,9821.39835,4284.69802,41619.01271,25960.0
2019,1,24,10,3,27587.45,7695.12,11710.13286,3880.2600400000006,43178.15043000001,26930.0
2019,1,24,11,3,26019.08,9517.55,13144.40063,3628.2189800000006,42791.29671,26690.0
2019,1,24,12,3,25483.19,11231.26,14287.74216,3088.96834,42858.70304000001,26730.0
2019,1,24,13,3,25604.19,11680.87,16345.327840000002,2983.4627800000003,44930.71501000001,28020.0
2019,1,24,14,3,25662.66,11075.12,18066.055259999997,3068.4533700000006,46797.577280000005,29190.0
2019,1,24,15,3,25380.77,9624.44,19458.99828,2965.87852,47805.74152,29810.0
2019,1,24,16,3,25166.67,6204.88,20082.35136,2889.68006,48136.91175000001,30020.0
2019,1,24,17,3,24893.4,784.53,19374.379259999998,2754.8674000000005,47020.31124,29330.0
2019,1,24,18,3,25015.74,35.37,17619.1149,2825.2044400000004,45458.24281000001,28350.0
2019,1,24,19,3,24459.73,17.3,15774.272549999998,2918.9871600000006,43151.774040000004,26910.0
2019,1,24,20,3,23718.4,16.56,14319.359989999999,3027.4234300000003,41065.10852,25610.0
2019,1,24,21,3,24438.47,16.9,13319.40655,3021.5620100000006,40777.89894,25430.0
2019,1,24,22,3,25987.78,15.76,12499.73453,2913.12574,41402.140170000006,25820.0
2019,1,24,23,3,24746.51,16.39,9992.78176,3144.6518300000002,37882.35746,23630.0
2019,1,25,0,4,23834.8,17.05,8742.62894,3382.0393400000003,35959.811700000006,22430.0
2019,1,25,1,4,23426.26,17.36,8132.816309999999,3247.22668,34808.04267,21710.0
2019,1,25,2,4,23313.19,16.88,8081.99566,3338.0786900000003,34731.84421,21660.0
2019,1,25,3,4,22840.9,16.85,8313.69562,3355.66295,34512.040960000006,21520.0
2019,1,25,4,4,22355.94,15.98,8085.96987,3382.0393400000003,33823.32411,21100.0
2019,1,25,5,4,23286.81,16.29,9006.08741,3637.0111100000004,35930.5046,22410.0
2019,1,25,6,4,23601.97,16.96,8965.21987,3985.7656,36551.81512000001,22800.0
2019,1,25,7,4,25335.74,34.25,9032.11321,4082.4790300000004,38450.9152,23980.0
2019,1,25,8,4,25486.22,1193.62,9082.75801,4146.954650000001,38714.6791,24150.0
2019,1,25,9,4,26065.06,5594.89,9865.22017,4144.023940000001,40074.52854000001,24990.0
2019,1,25,10,4,26138.73,8093.15,12440.26206,3701.4867300000005,42278.42246,26370.0
2019,1,25,11,4,25500.84,10449.07,14967.894789999998,3338.0786900000003,43808.25308,27320.0
2019,1,25,12,4,25481.47,11445.85,16350.638509999999,2951.22497,44781.24880000001,27930.0
2019,1,25,13,4,25247.13,11558.33,18032.08104,2977.60136,46258.32664000001,28850.0
2019,1,25,14,4,24945.78,10747.91,19393.58208,3059.66124,47395.44212000001,29560.0
2019,1,25,15,4,24827.11,8177.09,19588.74041,2681.5996500000006,47096.5097,29370.0
2019,1,25,16,4,25023.0,4904.23,19464.203439999997,2757.79811,47243.0452,29460.0
2019,1,25,17,4,24110.59,876.24,18618.36494,2810.5508900000004,45540.30269,28400.0
2019,1,25,18,4,23695.88,32.85,16661.89301,2921.9178700000007,43280.725280000006,26990.0
2019,1,25,19,4,23203.05,16.0,15368.164560000001,2921.9178700000007,41492.99218000001,25880.0
2019,1,25,20,4,22254.15,15.35,13836.511059999999,3080.17621,39168.939150000006,24430.0
2019,1,25,21,4,22697.48,16.38,13138.73826,3129.9982800000002,38963.78945,24300.0
2019,1,25,22,4,25141.41,16.35,11792.92304,3250.1573900000003,40185.895520000005,25060.0
2019,1,25,23,4,24421.5,16.45,9657.54132,3291.18733,37369.483210000006,23310.0
2019,1,26,0,5,23666.55,17.11,8733.62542,3346.87082,35745.86987,22290.0
2019,1,26,1,5,23409.7,17.42,7994.80923,3452.37638,34857.864740000005,21740.0
2019,1,26,2,5,23087.16,16.87,7813.75407,3417.2078600000004,34318.6141,21400.0
2019,1,26,3,5,22802.93,18.0,7853.8478700000005,3534.4362600000004,34189.662860000004,21320.0
2019,1,26,4,5,22706.97,22.76,7651.02248,3510.9905800000006,33870.21547,21120.0
2019,1,26,5,5,22096.92,25.4,8054.52789,3552.02052,33703.165,21020.0
2019,1,26,6,5,20379.32,22.01,7529.12326,3631.1496900000006,31540.301020000003,19670.0
2019,1,26,7,5,21146.52,36.47,8254.22315,3988.6963100000003,33389.57903000001,20820.0
2019,1,26,8,5,21260.48,1074.36,8395.254850000001,4047.3105100000007,33703.165,21020.0
2019,1,26,9,5,22004.14,4984.17,10208.725559999999,3604.7733000000007,35819.13762,22340.0
2019,1,26,10,5,22535.72,7216.79,12238.8083,3382.0393400000003,38154.913490000006,23800.0
2019,1,26,11,5,22889.1,10571.14,13795.81937,2992.2549100000006,39675.951980000005,24740.0
2019,1,26,12,5,23408.3,11616.28,15838.49297,2883.8186400000004,42131.88696,26280.0
2019,1,26,13,5,23556.58,11859.88,17479.87687,2719.69888,43755.50030000001,27290.0
2019,1,26,14,5,24247.48,11346.58,18838.17744,2693.32249,45777.6902,28550.0
2019,1,26,15,5,24218.06,9743.62,19878.013659999997,2622.98545,46715.517400000004,29140.0
2019,1,26,16,5,23980.79,6475.88,19648.283219999998,2567.3019600000002,46193.85102,28810.0
2019,1,26,17,5,23665.6,1134.22,18752.89019,2658.1539700000003,45074.319800000005,28110.0
